country,iso_country_code_2018,metric,value
Ireland,IRL,%_of_seats_held_by_women_in_national_parliaments_2017,22.2
Ireland,IRL,%_of_seats_held_by_women_in_national_parliaments_2018,22.15189873
Ireland,IRL,%_of_seats_held_by_women_in_national_parliaments_2021,22.5
Ireland,IRL,military_spending_as_%_of_gdp_2021,0.002647912
Ireland,IRL,military_spending_as_%_of_gdp_2019,0.003
Israel,ISR,population_2018,9000000
Israel,ISR,surface_area_(km2)_2018,20330
Israel,ISR,gini_index_varies_by_country,42.8
Israel,ISR,happy_planet_index_2016,28.8
Israel,ISR,happy_planet_index_2019,48.2
Israel,ISR,human_development_index_2017,0.903
Israel,ISR,human_development_index_2021,0.919
Israel,ISR,sustainable_economic_development_assessment_(seda)_2018,66.5
Israel,ISR,gdp_growth_(annual_%)_2018,2.6
Israel,ISR,gdp_growth_(annual_%)_2021_or_latest_year,8.188040459
Israel,ISR,gdp_($_usd_billions_ppp)_2018,354.4541089
Israel,ISR,gdp_($_usd_billions_ppp)_2019,367.8297531
Israel,ISR,gdp_($_usd_billions_ppp)_2020,359.9088024
Israel,ISR,gdp_($_usd_billions_ppp)_2021,389.3782807
Israel,ISR,gdp_per_capita_in_$_(ppp)_2018,39906.12468
Israel,ISR,gdp_per_capita_in_$_(ppp)_2019,40004.03051
Israel,ISR,gdp_per_capita_in_$_(ppp)_2020,39489.28078
Israel,ISR,gdp_per_capita_in_$_(ppp)_2021,43721.62304
Israel,ISR,economic_growth_2018,3.983424594
Israel,ISR,economic_growth_2021_or_latest,8.188040459
Israel,ISR,health_expenditure_%_of_gdp_2014,5.766819954
Israel,ISR,health_expenditure_%_of_gdp_2015,5.862110138
Israel,ISR,health_expenditure_%_of_gdp_2016,5.855780125
Israel,ISR,health_expenditure_%_of_gdp_2017,6.057909966
Israel,ISR,health_expenditure_%_of_gdp_2018,6.112339973
Israel,ISR,health_expenditure_%_of_gdp_2021_or_latest,6.112339973
Israel,ISR,health_expenditure_per_person_2015,2819
Israel,ISR,health_expenditure_per_person_2018,3329.23291
Israel,ISR,health_expenditure_per_person_2019,3456.386963
Israel,ISR,infant_mortality_2020,2.5
Israel,ISR,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",3
Israel,ISR,education_expenditure_%_of_gdp_2014,5.739089966
Israel,ISR,education_expenditure_%_of_gdp_2018,6.112339973
Israel,ISR,education_as_%_of_gdp_2018,6.112339973
Israel,ISR,%_of_primary_school_aged_kids_out_of_school_2018,0.312099993
Israel,ISR,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,0.499260008
Israel,ISR,unemployment_(%)_2018,5.6
Israel,ISR,unemployment_(%)_2021,5.045000076
Israel,ISR,%_of_population_in_extreme_poverty_latest_year,0.2
Israel,ISR,%_of_population_with_access_to_electricity_2020,100
Israel,ISR,political_rights_score__2018,36
Israel,ISR,political_rights_score__2022,34
Israel,ISR,civil_liberties_score__2018,43
Israel,ISR,civil_liberties_score__2022,42
Israel,ISR,political_stability_&_absence_of_violence_2017,-0.88
Israel,ISR,political_stability_&_absence_of_violence_2021,-1.061351061
Israel,ISR,government_effectiveness_2017,1.39
Israel,ISR,government_effectiveness_2021,1.291966438
Israel,ISR,regulatory_quality_2017,1.27
Israel,ISR,regulatory_quality_2021,1.209037542
Israel,ISR,rule_of_law_2017,1.02
Israel,ISR,rule_of_law_2021,0.941778302
Israel,ISR,control_of_corruption_2017,0.83
Israel,ISR,control_of_corruption_2021,0.855771303
Israel,ISR,judicial_effectiveness_score_2018,83.1
Israel,ISR,judicial_effectiveness_score_2022,85
Israel,ISR,government_integrity_score_2018,61.2
Israel,ISR,government_integrity_score_2022,65.2
Israel,ISR,overall_economic_freedom_score_2017,72.2
Israel,ISR,overall_economic_freedom_score_2022,68
Israel,ISR,financial_freedom_score_2018,70
Israel,ISR,financial_freedom_score_2022,70
Israel,ISR,government_expenditure_(%_of_gdp)_2018,40.1
Israel,ISR,co2e_emissions_per_capita_2019,6.919593718
Israel,ISR,share_of_electricity_from_renewables_generation_2015,0.02
Israel,ISR,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.062951446
Israel,ISR,%_of_seats_held_by_women_in_national_parliaments_2017,27.5
Israel,ISR,%_of_seats_held_by_women_in_national_parliaments_2018,27.5
Israel,ISR,%_of_seats_held_by_women_in_national_parliaments_2021,28.33333333
Israel,ISR,military_spending_as_%_of_gdp_2021,0.051716243
Israel,ISR,military_spending_as_%_of_gdp_2019,0.053
Italy,ITA,population_2018,61000000
Italy,ITA,surface_area_(km2)_2018,294140
Italy,ITA,gini_index_varies_by_country,31.9
Italy,ITA,happy_planet_index_2016,28.1
Italy,ITA,happy_planet_index_2019,50.7
Italy,ITA,human_development_index_2017,0.88
Italy,ITA,human_development_index_2021,0.895
Italy,ITA,sustainable_economic_development_assessment_(seda)_2018,69.1
Italy,ITA,gdp_growth_(annual_%)_2018,0.8
Italy,ITA,gdp_growth_(annual_%)_2021_or_latest_year,6.64379019
Italy,ITA,gdp_($_usd_billions_ppp)_2018,2540.488576
Italy,ITA,gdp_($_usd_billions_ppp)_2019,2553.196961
Italy,ITA,gdp_($_usd_billions_ppp)_2020,2322.753857
Italy,ITA,gdp_($_usd_billions_ppp)_2021,2477.072749
Italy,ITA,gdp_per_capita_in_$_(ppp)_2018,43036.24378
Italy,ITA,gdp_per_capita_in_$_(ppp)_2019,44376.1625
Italy,ITA,gdp_per_capita_in_$_(ppp)_2020,41987.81596
Italy,ITA,gdp_per_capita_in_$_(ppp)_2021,45935.99655
Italy,ITA,economic_growth_2018,0.925810941
Italy,ITA,economic_growth_2021_or_latest,6.64379019
Italy,ITA,health_expenditure_%_of_gdp_2014,4.061279774
Italy,ITA,health_expenditure_%_of_gdp_2015,4.073629856
Italy,ITA,health_expenditure_%_of_gdp_2016,3.815789938
Italy,ITA,health_expenditure_%_of_gdp_2017,4.044939995
Italy,ITA,health_expenditure_%_of_gdp_2018,4.256140232
Italy,ITA,health_expenditure_%_of_gdp_2021_or_latest,4.256140232
Italy,ITA,health_expenditure_per_person_2015,3351
Italy,ITA,health_expenditure_per_person_2018,3000.710938
Italy,ITA,health_expenditure_per_person_2019,2905.5
Italy,ITA,infant_mortality_2020,11.4
Italy,ITA,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",2
Italy,ITA,education_expenditure_%_of_gdp_2014,4.075250149
Italy,ITA,education_expenditure_%_of_gdp_2018,4.256140232
Italy,ITA,education_as_%_of_gdp_2018,4.256140232
Italy,ITA,%_of_primary_school_aged_kids_out_of_school_2018,3.146600008
Italy,ITA,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,3.498919964
Italy,ITA,unemployment_(%)_2018,11.5
Italy,ITA,unemployment_(%)_2021,9.833999634
Italy,ITA,%_of_population_in_extreme_poverty_latest_year,1
Italy,ITA,%_of_population_with_access_to_electricity_2020,100
Italy,ITA,political_rights_score__2018,36
Italy,ITA,political_rights_score__2022,36
Italy,ITA,civil_liberties_score__2018,53
Italy,ITA,civil_liberties_score__2022,54
Italy,ITA,political_stability_&_absence_of_violence_2017,0.24
Italy,ITA,political_stability_&_absence_of_violence_2021,0.578433514
Italy,ITA,government_effectiveness_2017,0.5
Italy,ITA,government_effectiveness_2021,0.361195982
Italy,ITA,regulatory_quality_2017,0.7
Italy,ITA,regulatory_quality_2021,0.545158207
Italy,ITA,rule_of_law_2017,0.32
Italy,ITA,rule_of_law_2021,0.269486398
Italy,ITA,control_of_corruption_2017,0.19
Italy,ITA,control_of_corruption_2021,0.542555928
Italy,ITA,judicial_effectiveness_score_2018,60.9
Italy,ITA,judicial_effectiveness_score_2022,78.6
Italy,ITA,government_integrity_score_2018,40.1
Italy,ITA,government_integrity_score_2022,57.3
Italy,ITA,overall_economic_freedom_score_2017,62.5
Italy,ITA,overall_economic_freedom_score_2022,65.4
Italy,ITA,financial_freedom_score_2018,50
Italy,ITA,financial_freedom_score_2022,50
Italy,ITA,government_expenditure_(%_of_gdp)_2018,50.3
Italy,ITA,co2e_emissions_per_capita_2019,5.311315442
Italy,ITA,share_of_electricity_from_renewables_generation_2015,0.409
Italy,ITA,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.441982956
Italy,ITA,%_of_seats_held_by_women_in_national_parliaments_2017,31
Italy,ITA,%_of_seats_held_by_women_in_national_parliaments_2018,35.71428571
Italy,ITA,%_of_seats_held_by_women_in_national_parliaments_2021,35.71428571
Italy,ITA,military_spending_as_%_of_gdp_2021,0.015227301
Italy,ITA,military_spending_as_%_of_gdp_2019,0.014
Jamaica,JAM,population_2018,2800000
Jamaica,JAM,surface_area_(km2)_2018,10831
Jamaica,JAM,gini_index_varies_by_country,35
Jamaica,JAM,happy_planet_index_2016,36.9
Jamaica,JAM,happy_planet_index_2019,57.9
Jamaica,JAM,human_development_index_2017,0.732
Jamaica,JAM,human_development_index_2021,0.709
Jamaica,JAM,sustainable_economic_development_assessment_(seda)_2018,49.7
Jamaica,JAM,gdp_growth_(annual_%)_2018,1.1
Jamaica,JAM,gdp_growth_(annual_%)_2021_or_latest_year,4.6
Jamaica,JAM,gdp_($_usd_billions_ppp)_2018,28.57038979
Jamaica,JAM,gdp_($_usd_billions_ppp)_2019,28.82532099
Jamaica,JAM,gdp_($_usd_billions_ppp)_2020,25.94278889
Jamaica,JAM,gdp_($_usd_billions_ppp)_2021,27.13615718
Jamaica,JAM,gdp_per_capita_in_$_(ppp)_2018,9967.429208
Jamaica,JAM,gdp_per_capita_in_$_(ppp)_2019,10189.6402
Jamaica,JAM,gdp_per_capita_in_$_(ppp)_2020,9240.821869
Jamaica,JAM,gdp_per_capita_in_$_(ppp)_2021,10025.90479
Jamaica,JAM,economic_growth_2018,1.889923681
Jamaica,JAM,economic_growth_2021_or_latest,4.6
Jamaica,JAM,health_expenditure_%_of_gdp_2014,6.015860081
Jamaica,JAM,health_expenditure_%_of_gdp_2015,5.455210209
Jamaica,JAM,health_expenditure_%_of_gdp_2016,5.314610004
Jamaica,JAM,health_expenditure_%_of_gdp_2017,5.260169983
Jamaica,JAM,health_expenditure_%_of_gdp_2018,5.413809776
Jamaica,JAM,health_expenditure_%_of_gdp_2019,5.163640022
Jamaica,JAM,health_expenditure_%_of_gdp_2020,5.61749506
Jamaica,JAM,health_expenditure_%_of_gdp_2021,6.027470112
Jamaica,JAM,health_expenditure_%_of_gdp_2021_or_latest,6.027470112
Jamaica,JAM,health_expenditure_per_person_2015,511
Jamaica,JAM,health_expenditure_per_person_2018,319.8771668
Jamaica,JAM,health_expenditure_per_person_2019,327.4035339
Jamaica,JAM,infant_mortality_2020,12.9
Jamaica,JAM,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",80
Jamaica,JAM,education_expenditure_%_of_gdp_2014,6.020720005
Jamaica,JAM,education_expenditure_%_of_gdp_2018,5.413809776
Jamaica,JAM,education_expenditure_%_of_gdp_2021_or_latest_year,6.027470112
Jamaica,JAM,education_as_%_of_gdp_2018,5.413809776
Jamaica,JAM,education_as_%_of_gdp_2021_or_latest,6.027470112
Jamaica,JAM,%_of_primary_school_aged_kids_out_of_school_2018,26.45541954
Jamaica,JAM,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,33.29653168
Jamaica,JAM,unemployment_(%)_2018,13.3
Jamaica,JAM,unemployment_(%)_2021,9.18200016
Jamaica,JAM,%_of_population_with_access_to_electricity_2020,100
Jamaica,JAM,political_rights_score__2018,34
Jamaica,JAM,political_rights_score__2022,34
Jamaica,JAM,civil_liberties_score__2018,43
Jamaica,JAM,civil_liberties_score__2022,46
Jamaica,JAM,political_stability_&_absence_of_violence_2017,0.25
Jamaica,JAM,political_stability_&_absence_of_violence_2021,0.223473608
Jamaica,JAM,government_effectiveness_2017,0.49
Jamaica,JAM,government_effectiveness_2021,0.414007515
Jamaica,JAM,regulatory_quality_2017,0.14
Jamaica,JAM,regulatory_quality_2021,0.195809439
Jamaica,JAM,rule_of_law_2017,-0.16
Jamaica,JAM,rule_of_law_2021,-0.167768523
Jamaica,JAM,control_of_corruption_2017,-0.17
Jamaica,JAM,control_of_corruption_2021,-0.029271552
Jamaica,JAM,judicial_effectiveness_score_2018,56.6
Jamaica,JAM,judicial_effectiveness_score_2022,70.6
Jamaica,JAM,government_integrity_score_2018,39.4
Jamaica,JAM,government_integrity_score_2022,49
Jamaica,JAM,overall_economic_freedom_score_2017,69.1
Jamaica,JAM,overall_economic_freedom_score_2022,67.4
Jamaica,JAM,financial_freedom_score_2018,50
Jamaica,JAM,financial_freedom_score_2022,50
Jamaica,JAM,government_expenditure_(%_of_gdp)_2018,27.6
Jamaica,JAM,co2e_emissions_per_capita_2019,2.845730012
Jamaica,JAM,share_of_electricity_from_renewables_generation_2015,0.108
Jamaica,JAM,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.118815747
Jamaica,JAM,%_of_seats_held_by_women_in_national_parliaments_2017,17.5
Jamaica,JAM,%_of_seats_held_by_women_in_national_parliaments_2018,17.46031746
Jamaica,JAM,%_of_seats_held_by_women_in_national_parliaments_2021,28.57142857
Jamaica,JAM,military_spending_as_%_of_gdp_2021,0.014127203
Jamaica,JAM,military_spending_as_%_of_gdp_2019,0.016
Japan,JPN,population_2018,127000000
Japan,JPN,surface_area_(km2)_2018,364485
Japan,JPN,gini_index_varies_by_country,37.9
Japan,JPN,happy_planet_index_2016,28.3
Japan,JPN,happy_planet_index_2019,47.1
Japan,JPN,human_development_index_2017,0.909
Japan,JPN,human_development_index_2021,0.925
Japan,JPN,sustainable_economic_development_assessment_(seda)_2018,75.2
Japan,JPN,gdp_growth_(annual_%)_2018,0.5
Japan,JPN,gdp_growth_(annual_%)_2021_or_latest_year,1.620795525
Japan,JPN,gdp_($_usd_billions_ppp)_2018,5292.990112
Japan,JPN,gdp_($_usd_billions_ppp)_2019,5280.268366
Japan,JPN,gdp_($_usd_billions_ppp)_2020,5042.291711
Japan,JPN,gdp_($_usd_billions_ppp)_2021,5124.01695
Japan,JPN,gdp_per_capita_in_$_(ppp)_2018,42116.47435
Japan,JPN,gdp_per_capita_in_$_(ppp)_2019,42282.55089
Japan,JPN,gdp_per_capita_in_$_(ppp)_2020,42100.25769
Japan,JPN,gdp_per_capita_in_$_(ppp)_2021,42940.40525
Japan,JPN,economic_growth_2018,0.584068067
Japan,JPN,economic_growth_2021_or_latest,1.620795525
Japan,JPN,health_expenditure_%_of_gdp_2014,3.551589966
Japan,JPN,health_expenditure_%_of_gdp_2016,3.146430016
Japan,JPN,health_expenditure_%_of_gdp_2017,3.130579948
Japan,JPN,health_expenditure_%_of_gdp_2018,3.077820063
Japan,JPN,health_expenditure_%_of_gdp_2021_or_latest,3.077820063
Japan,JPN,health_expenditure_per_person_2015,4405
Japan,JPN,health_expenditure_per_person_2018,4256.095703
Japan,JPN,health_expenditure_per_person_2019,4360.473633
Japan,JPN,infant_mortality_2020,8.9
Japan,JPN,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",5
Japan,JPN,education_expenditure_%_of_gdp_2014,3.59059
Japan,JPN,education_expenditure_%_of_gdp_2018,3.077820063
Japan,JPN,education_as_%_of_gdp_2018,3.077820063
Japan,JPN,unemployment_(%)_2018,3.1
Japan,JPN,unemployment_(%)_2021,2.799000025
Japan,JPN,%_of_population_with_access_to_electricity_2020,100
Japan,JPN,political_rights_score__2018,40
Japan,JPN,political_rights_score__2022,40
Japan,JPN,civil_liberties_score__2018,56
Japan,JPN,civil_liberties_score__2022,56
Japan,JPN,political_stability_&_absence_of_violence_2017,1.12
Japan,JPN,political_stability_&_absence_of_violence_2021,1.027348161
Japan,JPN,government_effectiveness_2017,1.62
Japan,JPN,government_effectiveness_2021,1.402757883
Japan,JPN,regulatory_quality_2017,1.37
Japan,JPN,regulatory_quality_2021,1.375934958
Japan,JPN,rule_of_law_2017,1.57
Japan,JPN,rule_of_law_2021,1.579463601
Japan,JPN,control_of_corruption_2017,1.52
Japan,JPN,control_of_corruption_2021,1.565421462
Japan,JPN,judicial_effectiveness_score_2018,73.2
Japan,JPN,judicial_effectiveness_score_2022,95.3
Japan,JPN,government_integrity_score_2018,79.2
Japan,JPN,government_integrity_score_2022,81.4
Japan,JPN,overall_economic_freedom_score_2017,72.3
Japan,JPN,overall_economic_freedom_score_2022,69.9
Japan,JPN,financial_freedom_score_2018,60
Japan,JPN,financial_freedom_score_2022,60
Japan,JPN,government_expenditure_(%_of_gdp)_2018,39.1
Japan,JPN,co2e_emissions_per_capita_2019,8.540980205
Japan,JPN,share_of_electricity_from_renewables_generation_2015,0.174
Japan,JPN,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.258496599
Japan,JPN,%_of_seats_held_by_women_in_national_parliaments_2017,9.3
Japan,JPN,%_of_seats_held_by_women_in_national_parliaments_2018,10.10752688
Japan,JPN,%_of_seats_held_by_women_in_national_parliaments_2021,9.677419355
Japan,JPN,military_spending_as_%_of_gdp_2021,0.010735152
Japan,JPN,military_spending_as_%_of_gdp_2019,0.009
Jordan,JOR,population_2018,10000000
Jordan,JOR,surface_area_(km2)_2018,88802
Jordan,JOR,gini_index_varies_by_country,39.7
Jordan,JOR,happy_planet_index_2019,43.9
Jordan,JOR,human_development_index_2017,0.735
Jordan,JOR,human_development_index_2021,0.72
Jordan,JOR,sustainable_economic_development_assessment_(seda)_2018,48.7
Jordan,JOR,gdp_growth_(annual_%)_2018,2.5
Jordan,JOR,gdp_growth_(annual_%)_2021_or_latest_year,2.209764771
Jordan,JOR,gdp_($_usd_billions_ppp)_2018,99.78673203
Jordan,JOR,gdp_($_usd_billions_ppp)_2019,101.738028
Jordan,JOR,gdp_($_usd_billions_ppp)_2020,100.15968
Jordan,JOR,gdp_($_usd_billions_ppp)_2021,102.3729734
Jordan,JOR,gdp_per_capita_in_$_(ppp)_2018,10252.61882
Jordan,JOR,gdp_per_capita_in_$_(ppp)_2019,10496.43835
Jordan,JOR,gdp_per_capita_in_$_(ppp)_2020,10354.16403
Jordan,JOR,gdp_per_capita_in_$_(ppp)_2021,10952.01061
Jordan,JOR,economic_growth_2018,1.934091701
Jordan,JOR,economic_growth_2021_or_latest,2.209764771
Jordan,JOR,health_expenditure_%_of_gdp_2014,3.799999952
Jordan,JOR,health_expenditure_%_of_gdp_2015,3.450000048
Jordan,JOR,health_expenditure_%_of_gdp_2016,3.452820063
Jordan,JOR,health_expenditure_%_of_gdp_2017,3.228539944
Jordan,JOR,health_expenditure_%_of_gdp_2018,2.984810114
Jordan,JOR,health_expenditure_%_of_gdp_2019,2.988470078
Jordan,JOR,health_expenditure_%_of_gdp_2021_or_latest,2.988470078
Jordan,JOR,health_expenditure_per_person_2015,568
Jordan,JOR,health_expenditure_per_person_2018,335.2105713
Jordan,JOR,health_expenditure_per_person_2019,334.04422
Jordan,JOR,infant_mortality_2020,1.8
Jordan,JOR,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",46
Jordan,JOR,education_expenditure_%_of_gdp_2018,2.984810114
Jordan,JOR,education_expenditure_%_of_gdp_2021_or_latest_year,2.988470078
Jordan,JOR,education_as_%_of_gdp_2018,2.984810114
Jordan,JOR,%_of_primary_school_aged_kids_out_of_school_2018,19.02325058
Jordan,JOR,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,20.08473015
Jordan,JOR,unemployment_(%)_2018,13.2
Jordan,JOR,unemployment_(%)_2021,19.25200081
Jordan,JOR,%_of_population_with_access_to_electricity_2020,99.90000153
Jordan,JOR,political_rights_score__2018,12
Jordan,JOR,political_rights_score__2022,11
Jordan,JOR,civil_liberties_score__2018,25
Jordan,JOR,civil_liberties_score__2022,22
Jordan,JOR,political_stability_&_absence_of_violence_2017,-0.53
Jordan,JOR,political_stability_&_absence_of_violence_2021,-0.275730044
Jordan,JOR,government_effectiveness_2017,0.12
Jordan,JOR,government_effectiveness_2021,0.227398813
Jordan,JOR,regulatory_quality_2017,0.1
Jordan,JOR,regulatory_quality_2021,0.150672376
Jordan,JOR,rule_of_law_2017,0.26
Jordan,JOR,rule_of_law_2021,0.212818906
Jordan,JOR,control_of_corruption_2017,0.26
Jordan,JOR,control_of_corruption_2021,0.05046254
Jordan,JOR,judicial_effectiveness_score_2018,57.3
Jordan,JOR,judicial_effectiveness_score_2022,42.6
Jordan,JOR,government_integrity_score_2018,51.9
Jordan,JOR,government_integrity_score_2022,49.5
Jordan,JOR,overall_economic_freedom_score_2017,64.9
Jordan,JOR,overall_economic_freedom_score_2022,60.1
Jordan,JOR,financial_freedom_score_2018,60
Jordan,JOR,financial_freedom_score_2022,60
Jordan,JOR,government_expenditure_(%_of_gdp)_2018,32
Jordan,JOR,co2e_emissions_per_capita_2019,2.438204112
Jordan,JOR,share_of_electricity_from_renewables_generation_2015,0.01
Jordan,JOR,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.154818634
Jordan,JOR,%_of_seats_held_by_women_in_national_parliaments_2017,15.4
Jordan,JOR,%_of_seats_held_by_women_in_national_parliaments_2018,15.38461538
Jordan,JOR,%_of_seats_held_by_women_in_national_parliaments_2021,11.53846154
Jordan,JOR,military_spending_as_%_of_gdp_2021,0.050189553
Jordan,JOR,military_spending_as_%_of_gdp_2019,0.047
Kazakhstan,KAZ,population_2018,18000000
Kazakhstan,KAZ,surface_area_(km2)_2018,2699700
Kazakhstan,KAZ,gini_index_varies_by_country,26.3
Kazakhstan,KAZ,happy_planet_index_2016,19.1
Kazakhstan,KAZ,happy_planet_index_2019,38.6
Kazakhstan,KAZ,human_development_index_2017,0.8
Kazakhstan,KAZ,human_development_index_2021,0.811
Kazakhstan,KAZ,sustainable_economic_development_assessment_(seda)_2018,57.7
Kazakhstan,KAZ,gdp_growth_(annual_%)_2018,1.2
Kazakhstan,KAZ,gdp_growth_(annual_%)_2021_or_latest_year,4
Kazakhstan,KAZ,gdp_($_usd_billions_ppp)_2018,466.8599908
Kazakhstan,KAZ,gdp_($_usd_billions_ppp)_2019,487.8686904
Kazakhstan,KAZ,gdp_($_usd_billions_ppp)_2020,475.6719731
Kazakhstan,KAZ,gdp_($_usd_billions_ppp)_2021,494.6988521
Kazakhstan,KAZ,gdp_per_capita_in_$_(ppp)_2018,26154.60194
Kazakhstan,KAZ,gdp_per_capita_in_$_(ppp)_2019,27463.97155
Kazakhstan,KAZ,gdp_per_capita_in_$_(ppp)_2020,26750.44623
Kazakhstan,KAZ,gdp_per_capita_in_$_(ppp)_2021,28599.98588
Kazakhstan,KAZ,economic_growth_2018,4.1
Kazakhstan,KAZ,economic_growth_2021_or_latest,4
Kazakhstan,KAZ,health_expenditure_%_of_gdp_2014,3.421649933
Kazakhstan,KAZ,health_expenditure_%_of_gdp_2015,2.788579941
Kazakhstan,KAZ,health_expenditure_%_of_gdp_2016,2.978100061
Kazakhstan,KAZ,health_expenditure_%_of_gdp_2017,2.750819921
Kazakhstan,KAZ,health_expenditure_%_of_gdp_2018,2.615950108
Kazakhstan,KAZ,health_expenditure_%_of_gdp_2019,2.856970072
Kazakhstan,KAZ,health_expenditure_%_of_gdp_2021_or_latest,2.856970072
Kazakhstan,KAZ,health_expenditure_per_person_2015,903
Kazakhstan,KAZ,health_expenditure_per_person_2018,275.8546143
Kazakhstan,KAZ,health_expenditure_per_person_2019,272.9652405
Kazakhstan,KAZ,infant_mortality_2020,31.2
Kazakhstan,KAZ,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",10
Kazakhstan,KAZ,education_expenditure_%_of_gdp_2018,2.615950108
Kazakhstan,KAZ,education_expenditure_%_of_gdp_2021_or_latest_year,2.856970072
Kazakhstan,KAZ,education_as_%_of_gdp_2018,2.615950108
Kazakhstan,KAZ,%_of_primary_school_aged_kids_out_of_school_2018,0.990610003
Kazakhstan,KAZ,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,9.612959862
Kazakhstan,KAZ,unemployment_(%)_2018,5.2
Kazakhstan,KAZ,unemployment_(%)_2021,4.900000095
Kazakhstan,KAZ,%_of_population_in_extreme_poverty_latest_year,0
Kazakhstan,KAZ,%_of_population_with_access_to_electricity_2020,100
Kazakhstan,KAZ,political_rights_score__2018,5
Kazakhstan,KAZ,political_rights_score__2022,5
Kazakhstan,KAZ,civil_liberties_score__2018,17
Kazakhstan,KAZ,civil_liberties_score__2022,18
Kazakhstan,KAZ,political_stability_&_absence_of_violence_2017,0.02
Kazakhstan,KAZ,political_stability_&_absence_of_violence_2021,-0.254261643
Kazakhstan,KAZ,government_effectiveness_2017,0.01
Kazakhstan,KAZ,government_effectiveness_2021,0.064204693
Kazakhstan,KAZ,regulatory_quality_2017,0.17
Kazakhstan,KAZ,regulatory_quality_2021,0.089868896
Kazakhstan,KAZ,rule_of_law_2017,-0.41
Kazakhstan,KAZ,rule_of_law_2021,-0.487137586
Kazakhstan,KAZ,control_of_corruption_2017,-0.82
Kazakhstan,KAZ,control_of_corruption_2021,-0.236961946
Kazakhstan,KAZ,judicial_effectiveness_score_2018,58.1
Kazakhstan,KAZ,judicial_effectiveness_score_2022,34.5
Kazakhstan,KAZ,government_integrity_score_2018,44.6
Kazakhstan,KAZ,government_integrity_score_2022,37.9
Kazakhstan,KAZ,overall_economic_freedom_score_2017,69.1
Kazakhstan,KAZ,overall_economic_freedom_score_2022,64.4
Kazakhstan,KAZ,financial_freedom_score_2018,50
Kazakhstan,KAZ,financial_freedom_score_2022,50
Kazakhstan,KAZ,government_expenditure_(%_of_gdp)_2018,22.2
Kazakhstan,KAZ,co2e_emissions_per_capita_2019,11.45693783
Kazakhstan,KAZ,share_of_electricity_from_renewables_generation_2015,0.093
Kazakhstan,KAZ,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.111268872
Kazakhstan,KAZ,%_of_seats_held_by_women_in_national_parliaments_2017,27.1
Kazakhstan,KAZ,%_of_seats_held_by_women_in_national_parliaments_2018,27.10280374
Kazakhstan,KAZ,%_of_seats_held_by_women_in_national_parliaments_2021,27.10280374
Kazakhstan,KAZ,military_spending_as_%_of_gdp_2021,0.008663686
Kazakhstan,KAZ,military_spending_as_%_of_gdp_2019,0.011
Kenya,KEN,population_2018,50000000
Kenya,KEN,surface_area_(km2)_2018,569140
Kenya,KEN,gini_index_varies_by_country,48.5
Kenya,KEN,happy_planet_index_2016,24.2
Kenya,KEN,happy_planet_index_2019,45.2
Kenya,KEN,human_development_index_2017,0.59
Kenya,KEN,human_development_index_2021,0.575
Kenya,KEN,sustainable_economic_development_assessment_(seda)_2018,35.4
Kenya,KEN,gdp_growth_(annual_%)_2018,5.6
Kenya,KEN,gdp_growth_(annual_%)_2021_or_latest_year,7.517355387
Kenya,KEN,gdp_($_usd_billions_ppp)_2018,223.0321716
Kenya,KEN,gdp_($_usd_billions_ppp)_2019,234.4383912
Kenya,KEN,gdp_($_usd_billions_ppp)_2020,233.8519302
Kenya,KEN,gdp_($_usd_billions_ppp)_2021,251.4314109
Kenya,KEN,gdp_per_capita_in_$_(ppp)_2018,4443.452322
Kenya,KEN,gdp_per_capita_in_$_(ppp)_2019,4647.409761
Kenya,KEN,gdp_per_capita_in_$_(ppp)_2020,4587.18632
Kenya,KEN,gdp_per_capita_in_$_(ppp)_2021,5023.511272
Kenya,KEN,economic_growth_2018,5.647946407
Kenya,KEN,economic_growth_2021_or_latest,7.517355387
Kenya,KEN,health_expenditure_%_of_gdp_2014,4.717299938
Kenya,KEN,health_expenditure_%_of_gdp_2015,4.743500233
Kenya,KEN,health_expenditure_%_of_gdp_2016,4.895180225
Kenya,KEN,health_expenditure_%_of_gdp_2017,4.963089943
Kenya,KEN,health_expenditure_%_of_gdp_2018,5.107619762
Kenya,KEN,health_expenditure_%_of_gdp_2019,4.97439003
Kenya,KEN,health_expenditure_%_of_gdp_2020,5.079969883
Kenya,KEN,health_expenditure_%_of_gdp_2021,4.799036026
